"lang","date","count"
"Swedish","2017-04-21",0
"Swedish","2017-04-22",0
"Swedish","2017-04-23",1
"Swedish","2017-04-24",0
"Swedish","2017-04-25",0
"Swedish","2017-04-26",0
"Swedish","2017-04-27",0
"Swedish","2017-04-28",1
"Swedish","2017-04-29",1
"Swedish","2017-04-30",2
"Swedish","2017-05-01",1
"Swedish","2017-05-02",0
"Swedish","2017-05-03",1
"Swedish","2017-05-04",2
"Swedish","2017-05-05",0
"Swedish","2017-05-06",0
"Swedish","2017-05-07",0
"Swedish","2017-05-08",1
"Swedish","2017-05-09",0
"Swedish","2017-05-10",0
"Swedish","2017-05-11",1
"Swedish","2017-05-12",1
"Swedish","2017-05-13",0
"Swedish","2017-05-14",2
"Swedish","2017-05-15",0
"Swedish","2017-05-16",0
"Swedish","2017-05-17",0
"Swedish","2017-05-18",0
"Swedish","2017-05-19",0
"Swedish","2017-05-20",0
"Swedish","2017-05-21",1
"Swedish","2017-05-22",0
"Swedish","2017-05-23",0
"Swedish","2017-05-24",0
"Swedish","2017-05-25",0
"Swedish","2017-05-26",0
"Swedish","2017-05-27",0
"Swedish","2017-05-28",1
"Swedish","2017-05-29",0
"Swedish","2017-05-30",1
"Swedish","2017-05-31",0
"Swedish","2017-06-01",0
"Swedish","2017-06-02",1
"Swedish","2017-06-03",0
"Swedish","2017-06-04",2
"Swedish","2017-06-05",0
"Swedish","2017-06-06",0
"Swedish","2017-06-07",0
"Swedish","2017-06-08",0
"Swedish","2017-06-09",1
"Swedish","2017-06-10",0
"Swedish","2017-06-11",1
"Swedish","2017-06-12",0
"Swedish","2017-06-13",0
"Swedish","2017-06-14",0
"Swedish","2017-06-15",0
"Swedish","2017-06-16",0
"Swedish","2017-06-17",2
"Swedish","2017-06-18",3
"Swedish","2017-06-19",0
"Swedish","2017-06-20",0
"Swedish","2017-06-21",1
"Swedish","2017-06-22",0
"Swedish","2017-06-23",3
"Swedish","2017-06-24",0
"Swedish","2017-06-25",0
"Swedish","2017-06-26",0
"Swedish","2017-06-27",1
"Swedish","2017-06-28",0
"Swedish","2017-06-29",0
"Swedish","2017-06-30",0
"Swedish","2017-07-01",0
"Swedish","2017-07-02",0
"Swedish","2017-07-03",1
"Swedish","2017-07-04",0
"Swedish","2017-07-05",0
"Swedish","2017-07-06",0
"Swedish","2017-07-07",1
"Swedish","2017-07-08",1
"Swedish","2017-07-09",1
"Swedish","2017-07-10",1
"Swedish","2017-07-11",0
"Swedish","2017-07-12",0
"Swedish","2017-07-13",0
"Swedish","2017-07-14",1
"Swedish","2017-07-15",0
"Swedish","2017-07-16",3
"Swedish","2017-07-17",1
"Swedish","2017-07-18",1
"Swedish","2017-07-19",0
"Swedish","2017-07-20",0
"Swedish","2017-07-21",1
"Swedish","2017-07-22",0
"Swedish","2017-07-23",1
"Swedish","2017-07-24",1
"Swedish","2017-07-25",1
"Swedish","2017-07-26",0
"Swedish","2017-07-27",0
"Swedish","2017-07-28",0
"Swedish","2017-07-29",0
"Swedish","2017-07-30",0
"Swedish","2017-07-31",0
"Swedish","2017-08-01",0
"Swedish","2017-08-02",1
"Swedish","2017-08-03",1
"Swedish","2017-08-04",0
"Swedish","2017-08-05",0
"Swedish","2017-08-06",1
"Swedish","2017-08-07",1
"Swedish","2017-08-08",2
"Swedish","2017-08-09",1
"Swedish","2017-08-10",1
"Swedish","2017-08-11",0
"Swedish","2017-08-12",0
"Swedish","2017-08-13",1
"Swedish","2017-08-14",0
"Swedish","2017-08-15",1
"Swedish","2017-08-16",0
"Swedish","2017-08-17",2
"Swedish","2017-08-18",0
"Swedish","2017-08-19",1
"Swedish","2017-08-20",0
"Swedish","2017-08-21",1
"Swedish","2017-08-22",0
"Swedish","2017-08-23",2
"Swedish","2017-08-24",1
"Swedish","2017-08-25",2
"Swedish","2017-08-26",0
"Swedish","2017-08-27",0
"Swedish","2017-08-28",0
"Swedish","2017-08-29",0
"Swedish","2017-08-30",0
"Swedish","2017-08-31",1
"Swedish","2017-09-01",0
"Swedish","2017-09-02",0
"Swedish","2017-09-03",0
"Swedish","2017-09-04",0
"Swedish","2017-09-05",1
"Swedish","2017-09-06",0
"Swedish","2017-09-07",1
"Swedish","2017-09-08",2
"Swedish","2017-09-09",0
"Swedish","2017-09-10",0
"Swedish","2017-09-11",0
"Swedish","2017-09-12",0
"Swedish","2017-09-13",1
"Swedish","2017-09-14",0
"Swedish","2017-09-15",1
"Swedish","2017-09-16",0
"Swedish","2017-09-17",0
"Swedish","2017-09-18",0
"Swedish","2017-09-19",0
"Swedish","2017-09-20",0
"Swedish","2017-09-21",0
"Swedish","2017-09-22",0
"Swedish","2017-09-23",0
"Swedish","2017-09-24",0
"Swedish","2017-09-25",0
"Swedish","2017-09-26",0
"Swedish","2017-09-27",1
"Swedish","2017-09-28",0
"Swedish","2017-09-29",0
"Swedish","2017-09-30",0
"Swedish","2017-10-01",0
"Swedish","2017-10-02",0
"Swedish","2017-10-03",0
"Swedish","2017-10-04",0
"Swedish","2017-10-05",0
"Swedish","2017-10-06",0
"Swedish","2017-10-07",0
"Swedish","2017-10-08",1
"Swedish","2017-10-09",1
"Swedish","2017-10-10",2
"Swedish","2017-10-11",0
"Swedish","2017-10-12",0
"Swedish","2017-10-13",1
"Swedish","2017-10-14",1
"Swedish","2017-10-15",1
"Swedish","2017-10-16",1
"Swedish","2017-10-17",1
"Swedish","2017-10-18",0
"Swedish","2017-10-19",0
"Swedish","2017-10-20",0
"Swedish","2017-10-21",0
"Swedish","2017-10-22",1
"Swedish","2017-10-23",0
"Swedish","2017-10-24",0
"Swedish","2017-10-25",0
"Swedish","2017-10-26",0
"Swedish","2017-11-07",0
"Swedish","2017-11-08",0
"Swedish","2017-11-09",1
"Swedish","2017-11-10",0
"Swedish","2017-11-11",0
"Swedish","2017-11-12",1
"Swedish","2017-11-13",1
"Swedish","2017-11-14",0
"Swedish","2017-11-15",0
"Swedish","2017-11-16",0
"Swedish","2017-11-17",0
"Swedish","2017-11-18",1
"Swedish","2017-11-19",1
"Swedish","2017-11-20",1
"Swedish","2017-11-22",2
"Swedish","2017-11-23",0
"Swedish","2017-11-24",0
"Swedish","2017-11-25",0
"Swedish","2017-11-26",1
"Swedish","2017-11-27",0
"Swedish","2017-11-28",1
"Swedish","2017-11-29",0
"Swedish","2017-11-30",0
"Swedish","2017-12-01",0
"Swedish","2017-12-02",0
"Swedish","2017-12-03",0
"Swedish","2017-12-04",0
"Swedish","2017-12-05",0
"Swedish","2017-12-06",0
"Swedish","2017-12-07",0
"Swedish","2017-12-08",0
"Swedish","2017-12-09",0
"Swedish","2017-12-10",3
"Swedish","2017-12-11",0
"Swedish","2017-12-12",0
"Swedish","2017-12-13",0
"Swedish","2017-12-14",1
"Swedish","2017-12-15",0
"Swedish","2017-12-16",0
"Swedish","2017-12-17",0
"Swedish","2017-12-18",0
"Swedish","2017-12-19",0
"Swedish","2017-12-20",0
"Swedish","2017-12-21",0
"Swedish","2017-12-22",0
"Swedish","2017-12-23",1
"Swedish","2017-12-24",0
"Swedish","2017-12-25",0
"Swedish","2017-12-26",0
"Swedish","2017-12-27",1
"Swedish","2017-12-28",1
"Swedish","2017-12-29",0
"Swedish","2017-12-30",1
"Swedish","2017-12-31",0
"Swedish","2018-01-01",0
"Swedish","2018-01-02",0
"Swedish","2018-01-03",0
"Swedish","2018-01-04",0
"Swedish","2018-01-05",1
"Swedish","2018-01-06",0
"Swedish","2018-01-07",1
"Swedish","2018-01-08",0
"Swedish","2018-01-09",0
"Swedish","2018-01-10",0
"Swedish","2018-01-11",1
"Swedish","2018-01-12",0
"Swedish","2018-01-13",0
"Swedish","2018-01-14",0
"Swedish","2018-01-15",1
"Swedish","2018-01-16",0
"Swedish","2018-01-17",1
"Swedish","2018-01-18",1
"Swedish","2018-01-19",1
"Swedish","2018-01-20",1
"Swedish","2018-01-21",0
"Swedish","2018-01-22",0
"Swedish","2018-01-23",0
"Swedish","2018-01-24",0
"Swedish","2018-01-25",0
"Swedish","2018-01-26",1
"Swedish","2018-01-27",0
"Swedish","2018-01-28",0
"Swedish","2018-01-29",3
"Swedish","2018-01-30",0
"Swedish","2018-01-31",0
"Swedish","2018-02-01",2
"Swedish","2018-02-02",1
"Swedish","2018-02-03",0
"Swedish","2018-02-04",0
"Swedish","2018-02-05",0
"Swedish","2018-02-06",1
"Swedish","2018-02-07",0
"Swedish","2018-02-08",1
"Swedish","2018-02-09",0
"Swedish","2018-02-10",0
"Swedish","2018-02-11",0
"Swedish","2018-02-12",0
"Swedish","2018-02-13",1
"Swedish","2018-02-14",1
"Swedish","2018-02-15",1
"Swedish","2018-02-16",0
"Swedish","2018-02-17",1
"Swedish","2018-02-18",1
"Swedish","2018-02-19",0
"Swedish","2018-02-20",1
"Swedish","2018-02-21",1
"Swedish","2018-02-22",0
"Swedish","2018-02-23",0
"Swedish","2018-02-24",1
"Swedish","2018-02-25",0
"Swedish","2018-02-26",0
"Danish","2016-11-06",13
"Danish","2016-11-07",9
"Danish","2016-11-08",16
"Danish","2016-11-09",13
"Danish","2016-11-10",6
"Danish","2016-11-11",13
"Danish","2016-11-12",5
"Danish","2016-11-13",11
"Danish","2016-11-14",8
"Danish","2016-11-15",11
"Danish","2016-11-16",10
"Danish","2016-11-17",7
"Danish","2016-11-18",0
"Danish","2016-11-19",10
"Danish","2016-11-20",6
"Danish","2016-11-21",11
"Danish","2016-11-22",5
"Danish","2016-11-23",2
"Danish","2016-11-24",3
"Danish","2016-11-25",2
"Danish","2016-11-26",10
"Danish","2016-11-27",14
"Danish","2016-11-28",5
"Danish","2016-11-29",8
"Danish","2016-11-30",8
"Danish","2016-12-01",4
"Danish","2016-12-02",14
"Danish","2016-12-03",7
"Danish","2016-12-04",2
"Danish","2016-12-05",15
"Danish","2016-12-06",7
"Danish","2016-12-07",11
"Danish","2016-12-08",11
"Danish","2016-12-09",8
"Danish","2016-12-10",7
"Danish","2016-12-11",7
"Danish","2016-12-12",6
"Danish","2016-12-13",4
"Danish","2016-12-14",6
"Danish","2016-12-15",2
"Danish","2016-12-16",1
"Danish","2016-12-17",13
"Danish","2016-12-18",7
"Danish","2016-12-19",4
"Danish","2016-12-20",8
"Danish","2016-12-21",1
"Danish","2016-12-28",2
"Danish","2016-12-29",0
"Danish","2016-12-30",1
"Danish","2016-12-31",9
"Danish","2017-01-01",1
"Danish","2017-01-02",8
"Danish","2017-01-03",4
"Danish","2017-01-04",7
"Danish","2017-01-05",6
"Danish","2017-01-06",16
"Danish","2017-01-07",8
"Danish","2017-01-08",7
"Danish","2017-01-09",2
"Danish","2017-01-10",9
"Danish","2017-01-11",5
"Danish","2017-01-12",3
"Danish","2017-01-13",8
"Danish","2017-01-14",7
"Danish","2017-01-15",12
"Danish","2017-01-16",3
"Danish","2017-01-17",10
"Danish","2017-01-18",3
"Danish","2017-01-19",4
"Danish","2017-01-20",2
"Danish","2017-01-21",0
"Danish","2017-01-22",2
"Danish","2017-01-23",2
"Danish","2017-01-24",2
"Danish","2017-01-25",1
"Danish","2017-01-26",5
"Danish","2017-01-27",1
"Danish","2017-01-28",4
"Danish","2017-01-29",6
"Danish","2017-01-30",0
"Danish","2017-01-31",2
"Danish","2017-02-01",2
"Danish","2017-02-02",1
"Danish","2017-02-03",2
"Danish","2017-02-04",3
"Danish","2017-02-05",0
"Danish","2017-02-06",1
"Danish","2017-02-07",1
"Danish","2017-02-08",1
"Danish","2017-02-09",1
"Danish","2017-02-10",1
"Danish","2017-02-11",2
"Danish","2017-02-12",0
"Danish","2017-02-13",1
"Danish","2017-02-14",3
"Danish","2017-02-15",2
"Danish","2017-02-16",0
"Danish","2017-02-17",2
"Danish","2017-02-18",1
"Danish","2017-02-19",2
"Danish","2017-02-20",1
"Danish","2017-02-21",3
"Danish","2017-02-22",2
"Danish","2017-02-23",0
"Danish","2017-02-24",1
"Danish","2017-02-25",1
"Danish","2017-02-26",1
"Danish","2017-02-27",5
"Danish","2017-02-28",1
"Danish","2017-03-01",1
"Danish","2017-03-02",0
"Danish","2017-03-03",2
"Danish","2017-03-09",3
"Danish","2017-03-11",2
"Danish","2017-03-12",0
"Danish","2017-03-13",0
"Danish","2017-03-14",0
"Danish","2017-03-15",4
"Danish","2017-03-17",1
"Danish","2017-03-18",2
"Danish","2017-03-19",2
"Danish","2017-03-20",0
"Danish","2017-03-21",2
"Danish","2017-03-22",1
"Danish","2017-03-23",1
"Danish","2017-03-24",2
"Danish","2017-03-25",4
"Danish","2017-03-26",1
"Danish","2017-03-28",3
"Danish","2017-03-29",1
"Danish","2017-03-30",1
"Danish","2017-03-31",1
"Danish","2017-04-01",2
"Danish","2017-04-02",1
"Danish","2017-04-03",0
"Danish","2017-04-04",2
"Danish","2017-04-05",1
"Danish","2017-04-06",2
"Danish","2017-04-10",0
"Danish","2017-04-11",3
"Danish","2017-04-12",3
"Danish","2017-04-13",0
"Danish","2017-04-14",2
"Danish","2017-04-15",1
"Danish","2017-04-16",1
"Danish","2017-04-17",5
"Danish","2017-04-18",1
"Danish","2017-04-19",1
"Danish","2017-04-20",3
"Danish","2017-04-21",3
"Danish","2017-04-22",0
"Danish","2017-04-23",5
"Danish","2017-04-24",0
"Danish","2017-04-25",4
"Danish","2017-04-26",1
"Danish","2017-04-27",1
"Danish","2017-04-28",1
"Danish","2017-04-29",0
"Danish","2017-04-30",3
"Danish","2017-05-01",5
"Danish","2017-05-02",1
"Danish","2017-05-03",2
"Danish","2017-05-04",2
"Danish","2017-05-05",4
"Danish","2017-05-06",2
"Danish","2017-05-07",5
"Danish","2017-05-08",0
"Danish","2017-05-09",0
"Danish","2017-05-10",2
"Danish","2017-05-11",2
"Danish","2017-05-12",0
"Danish","2017-05-13",2
"Danish","2017-05-14",0
"Danish","2017-05-15",0
"Danish","2017-05-16",1
"Danish","2017-05-17",2
"Danish","2017-05-18",0
"Danish","2017-05-19",1
"Danish","2017-05-20",1
"Danish","2017-05-21",6
"Danish","2017-05-22",0
"Danish","2017-05-23",3
"Danish","2017-05-24",0
"Danish","2017-05-25",0
"Danish","2017-05-26",1
"Danish","2017-05-27",0
"Danish","2017-05-28",0
"Danish","2017-05-29",1
"Danish","2017-05-30",1
"Danish","2017-05-31",0
"Danish","2017-06-01",2
"Danish","2017-06-02",3
"Danish","2017-06-03",3
"Danish","2017-06-04",0
"Danish","2017-06-05",1
"Danish","2017-06-06",3
"Danish","2017-06-07",0
"Danish","2017-06-08",0
"Danish","2017-06-09",0
"Danish","2017-06-10",0
"Danish","2017-06-11",1
"Danish","2017-06-12",2
"Danish","2017-06-13",1
"Danish","2017-06-14",0
"Danish","2017-06-15",0
"Danish","2017-06-16",3
"Danish","2017-06-17",3
"Danish","2017-06-18",6
"Danish","2017-06-19",6
"Danish","2017-06-20",4
"Danish","2017-06-21",3
"Danish","2017-06-22",0
"Danish","2017-06-23",10
"Danish","2017-06-24",1
"Danish","2017-06-25",3
"Danish","2017-06-26",0
"Danish","2017-06-27",1
"Danish","2017-06-28",3
"Danish","2017-06-29",1
"Danish","2017-06-30",2
"Danish","2017-07-01",0
"Danish","2017-07-02",3
"Danish","2017-07-03",1
"Danish","2017-07-04",3
"Danish","2017-07-05",1
"Danish","2017-07-06",3
"Danish","2017-07-07",1
"Danish","2017-07-08",0
"Danish","2017-07-09",4
"Danish","2017-07-10",1
"Danish","2017-07-11",0
"Danish","2017-07-12",2
"Danish","2017-07-13",2
"Danish","2017-07-14",5
"Danish","2017-07-15",7
"Danish","2017-07-16",3
"Danish","2017-07-17",3
"Danish","2017-07-18",1
"Danish","2017-07-19",1
"Danish","2017-07-20",5
"Danish","2017-07-21",3
"Danish","2017-07-22",1
"Danish","2017-07-23",1
"Danish","2017-07-24",4
"Danish","2017-07-25",2
"Danish","2017-07-26",0
"Danish","2017-07-27",1
"Danish","2017-07-28",3
"Danish","2017-07-29",0
"Danish","2017-07-30",2
"Danish","2017-07-31",1
"Danish","2017-08-01",1
"Danish","2017-08-02",1
"Danish","2017-08-03",0
"Danish","2017-08-04",4
"Danish","2017-08-05",2
"Danish","2017-08-06",2
"Danish","2017-08-07",0
"Danish","2017-08-08",1
"Danish","2017-08-09",2
"Danish","2017-08-10",0
"Danish","2017-08-11",2
"Danish","2017-08-12",4
"Danish","2017-08-13",5
"Danish","2017-08-14",5
"Danish","2017-08-15",0
"Danish","2017-08-16",1
"Danish","2017-08-17",1
"Danish","2017-08-18",4
"Danish","2017-08-19",2
"Danish","2017-08-20",3
"Danish","2017-08-21",7
"Danish","2017-08-22",1
"Danish","2017-08-23",5
"Danish","2017-08-24",2
"Danish","2017-08-25",5
"Danish","2017-08-26",0
"Danish","2017-08-27",3
"Danish","2017-08-28",4
"Danish","2017-08-29",3
"Danish","2017-08-30",2
"Danish","2017-08-31",2
"Danish","2017-09-01",0
"Danish","2017-09-02",1
"Danish","2017-09-03",3
"Danish","2017-09-04",1
"Danish","2017-09-05",3
"Danish","2017-09-06",1
"Danish","2017-09-07",2
"Danish","2017-09-08",8
"Danish","2017-09-09",3
"Danish","2017-09-10",6
"Danish","2017-09-11",3
"Danish","2017-09-12",4
"Danish","2017-09-13",1
"Danish","2017-09-14",4
"Danish","2017-09-15",3
"Danish","2017-09-16",0
"Danish","2017-09-17",0
"Danish","2017-09-18",0
"Danish","2017-09-19",1
"Danish","2017-09-20",0
"Danish","2017-09-21",1
"Danish","2017-09-22",1
"Danish","2017-09-23",1
"Danish","2017-09-24",1
"Danish","2017-09-25",0
"Danish","2017-09-26",0
"Danish","2017-09-27",0
"Danish","2017-09-28",0
"Danish","2017-09-29",5
"Danish","2017-09-30",3
"Danish","2017-10-01",2
"Danish","2017-10-02",0
"Danish","2017-10-03",0
"Danish","2017-10-04",0
"Danish","2017-10-05",2
"Danish","2017-10-06",0
"Danish","2017-10-07",1
"Danish","2017-10-08",5
"Danish","2017-10-09",1
"Danish","2017-10-10",1
"Danish","2017-10-11",1
"Danish","2017-10-12",1
"Danish","2017-10-13",2
"Danish","2017-10-14",9
"Danish","2017-10-15",0
"Danish","2017-10-16",0
"Danish","2017-10-17",2
"Danish","2017-10-18",1
"Danish","2017-10-19",0
"Danish","2017-10-20",0
"Danish","2017-10-21",3
"Danish","2017-10-22",2
"Danish","2017-10-23",1
"Danish","2017-10-24",1
"Danish","2017-10-25",0
"Danish","2017-10-26",0
"Danish","2017-11-07",2
"Danish","2017-11-08",1
"Danish","2017-11-09",0
"Danish","2017-11-10",1
"Danish","2017-11-11",3
"Danish","2017-11-12",2
"Danish","2017-11-13",0
"Danish","2017-11-14",5
"Danish","2017-11-15",2
"Danish","2017-11-16",0
"Danish","2017-11-17",2
"Danish","2017-11-18",2
"Danish","2017-11-19",0
"Danish","2017-11-20",11
"Danish","2017-11-22",1
"Danish","2017-11-23",0
"Danish","2017-11-24",0
"Danish","2017-11-25",1
"Danish","2017-11-26",1
"Danish","2017-11-27",0
"Danish","2017-11-28",1
"Danish","2017-11-29",0
"Danish","2017-11-30",0
"Danish","2017-12-01",5
"Danish","2017-12-02",2
"Danish","2017-12-03",0
"Danish","2017-12-04",0
"Danish","2017-12-05",2
"Danish","2017-12-06",0
"Danish","2017-12-07",1
"Danish","2017-12-08",0
"Danish","2017-12-09",0
"Danish","2017-12-10",0
"Danish","2017-12-11",2
"Danish","2017-12-12",0
"Danish","2017-12-13",0
"Danish","2017-12-14",1
"Danish","2017-12-15",0
"Danish","2017-12-16",0
"Danish","2017-12-17",0
"Danish","2017-12-18",0
"Danish","2017-12-19",0
"Danish","2017-12-20",1
"Danish","2017-12-21",2
"Danish","2017-12-22",1
"Danish","2017-12-23",0
"Danish","2017-12-24",3
"Danish","2017-12-25",1
"Danish","2017-12-26",0
"Danish","2017-12-27",1
"Danish","2017-12-28",0
"Danish","2017-12-29",0
"Danish","2017-12-30",0
"Danish","2017-12-31",1
"Danish","2018-01-01",2
"Danish","2018-01-02",3
"Danish","2018-01-03",4
"Danish","2018-01-04",0
"Danish","2018-01-05",2
"Danish","2018-01-06",1
"Danish","2018-01-07",3
"Danish","2018-01-08",0
"Danish","2018-01-09",1
"Danish","2018-01-10",0
"Danish","2018-01-11",0
"Danish","2018-01-12",2
"Danish","2018-01-13",1
"Danish","2018-01-14",5
"Danish","2018-01-15",0
"Danish","2018-01-16",0
"Danish","2018-01-17",2
"Danish","2018-01-18",1
"Danish","2018-01-19",0
"Danish","2018-01-20",0
"Danish","2018-01-21",1
"Danish","2018-01-22",0
"Danish","2018-01-23",2
"Danish","2018-01-24",1
"Danish","2018-01-25",0
"Danish","2018-01-26",1
"Danish","2018-01-27",0
"Danish","2018-01-28",2
"Danish","2018-01-29",4
"Danish","2018-01-30",0
"Danish","2018-01-31",1
"Danish","2018-02-01",0
"Danish","2018-02-02",1
"Danish","2018-02-03",2
"Danish","2018-02-04",0
"Danish","2018-02-05",1
"Danish","2018-02-06",0
"Danish","2018-02-07",0
"Danish","2018-02-08",0
"Danish","2018-02-09",1
"Danish","2018-02-10",0
"Danish","2018-02-11",3
"Danish","2018-02-12",4
"Danish","2018-02-13",1
"Danish","2018-02-14",1
"Danish","2018-02-15",1
"Danish","2018-02-16",3
"Danish","2018-02-17",1
"Danish","2018-02-18",1
"Danish","2018-02-19",2
"Danish","2018-02-20",2
"Danish","2018-02-21",5
"Danish","2018-02-22",3
"Danish","2018-02-23",0
"Danish","2018-02-24",1
"Danish","2018-02-25",2
"Danish","2018-02-26",1
"Norwegian","2016-11-06",69
"Norwegian","2016-11-07",82
"Norwegian","2016-11-08",65
"Norwegian","2016-11-09",120
"Norwegian","2016-11-10",40
"Norwegian","2016-11-11",90
"Norwegian","2016-11-12",40
"Norwegian","2016-11-13",83
"Norwegian","2016-11-14",24
"Norwegian","2016-11-15",104
"Norwegian","2016-11-16",65
"Norwegian","2016-11-17",45
"Norwegian","2016-11-18",44
"Norwegian","2016-11-19",46
"Norwegian","2016-11-20",37
"Norwegian","2016-11-21",31
"Norwegian","2016-11-22",39
"Norwegian","2016-11-23",17
"Norwegian","2016-11-24",36
"Norwegian","2016-11-25",30
"Norwegian","2016-11-26",69
"Norwegian","2016-11-27",113
"Norwegian","2016-11-28",23
"Norwegian","2016-11-29",48
"Norwegian","2016-11-30",53
"Norwegian","2016-12-01",34
"Norwegian","2016-12-02",88
"Norwegian","2016-12-03",50
"Norwegian","2016-12-04",30
"Norwegian","2016-12-05",73
"Norwegian","2016-12-06",41
"Norwegian","2016-12-07",85
"Norwegian","2016-12-08",80
"Norwegian","2016-12-09",46
"Norwegian","2016-12-10",42
"Norwegian","2016-12-11",49
"Norwegian","2016-12-12",37
"Norwegian","2016-12-13",42
"Norwegian","2016-12-14",32
"Norwegian","2016-12-15",39
"Norwegian","2016-12-16",18
"Norwegian","2016-12-17",44
"Norwegian","2016-12-18",33
"Norwegian","2016-12-19",38
"Norwegian","2016-12-20",21
"Norwegian","2016-12-21",23
"Norwegian","2016-12-28",10
"Norwegian","2016-12-29",11
"Norwegian","2016-12-30",26
"Norwegian","2016-12-31",44
"Norwegian","2017-01-01",16
"Norwegian","2017-01-02",50
"Norwegian","2017-01-03",27
"Norwegian","2017-01-04",92
"Norwegian","2017-01-05",48
"Norwegian","2017-01-06",70
"Norwegian","2017-01-07",35
"Norwegian","2017-01-08",49
"Norwegian","2017-01-09",38
"Norwegian","2017-01-10",50
